5.4370	0.0011	1.1000	-0.0400	208.0340	-6.4660	-0.5589	0.0000
5.4880	0.0061	1.1480	-0.0200	207.6680	2.9290	-0.5493	0.0000
5.4310	-0.0002	1.1000	0.0625	220.8450	-0.3660	0.1370	0.0000
5.4410	0.0008	1.0040	-0.1128	213.6460	5.6120	-0.2298	0.0000
5.4700	0.0037	1.1960	0.0396	219.3810	11.7130	0.0685	0.0000
5.4290	-0.0008	1.3880	0.1878	221.5770	0.7320	0.1748	0.0000
5.4700	0.0034	0.9550	0.1179	209.6200	-4.0260	-0.4318	0.0000
5.4070	-0.0033	0.8590	-0.0135	202.7870	-16.5940	-0.7518	0.0000
5.4490	0.0013	0.8590	-0.1273	203.8850	-17.6920	-0.6593	0.0000
5.4150	-0.0023	1.1480	-0.0636	218.0390	8.4190	0.0813	0.0000
5.4150	-0.0020	1.0040	-0.0798	229.2640	26.4770	0.6385	0.0000
5.4370	0.0004	1.4840	0.2001	212.1820	8.2970	-0.2475	0.0000
5.4820	0.0048	1.1960	0.1000	227.4330	9.3940	0.5274	0.0000
5.4300	-0.0009	1.0520	-0.1180	209.4980	-19.7660	-0.3957	0.0000
5.4610	0.0023	0.7630	-0.1550	201.9330	-10.2490	-0.7542	0.0000
5.4210	-0.0019	1.1000	0.0430	223.0410	-4.3920	0.3389	0.0000
5.4350	-0.0003	1.0520	0.1180	207.5460	-1.9520	-0.4528	0.0000
5.4560	0.0018	0.9550	-0.0375	207.4240	5.4910	-0.4362	0.0000
5.3990	-0.0041	1.0040	-0.0187	207.7900	-15.2510	-0.3961	0.0000
5.4340	-0.0002	1.3880	-0.0574	206.3260	-1.2200	-0.4495	0.0000
5.4030	-0.0032	1.1000	-0.0767	213.8900	6.4660	-0.0488	0.0000
5.4270	-0.0005	1.0520	-0.0383	226.4570	18.6670	0.5820	0.0000
5.4140	-0.0018	0.8110	0.0048	209.7420	3.4160	-0.2829	0.0000
5.4180	-0.0012	1.3880	0.1464	222.1870	8.2970	0.3535	0.0000
5.4060	-0.0023	0.7150	-0.0953	213.6460	-12.8110	-0.0912	0.0000
5.3730	-0.0053	1.1000	0.0249	227.1900	17.4480	0.5905	0.0000
5.4190	-0.0002	1.0040	0.0124	218.1610	-4.0260	0.1096	0.0000
5.4050	-0.0016	1.2920	-0.0418	232.0700	18.4240	0.7995	0.0000
5.4490	0.0030	0.9550	-0.0934	201.2010	-25.9890	-0.7839	0.0000
5.4050	-0.0017	0.9070	-0.1192	214.3780	-3.7830	-0.0858	0.0000
5.4360	0.0015	1.1000	0.0849	223.4070	-8.6630	0.3699	0.0000
5.4470	0.0025	1.0040	-0.1495	207.5460	6.3450	-0.4416	0.0000
5.3920	-0.0033	1.3400	0.2377	209.8640	-4.5140	-0.3037	0.0000
5.4080	-0.0013	1.1000	0.1189	210.9620	-12.4450	-0.2336	0.0000
5.4200	0.0000	1.4840	0.2994	217.6720	10.1260	0.1136	0.0000
5.4210	0.0001	1.4360	0.2217	226.2130	16.3490	0.5350	0.0000
5.4100	-0.0010	0.9550	0.1109	211.2060	0.2440	-0.2421	0.0000
5.3990	-0.0020	0.9550	0.0794	219.2580	1.5860	0.1726	0.0000
5.4050	-0.0012	1.1960	0.0877	226.5790	0.3660	0.5300	0.0000
5.4030	-0.0013	1.1480	0.1159	222.3090	11.1030	0.2900	0.0000
5.3990	-0.0016	1.0040	-0.1101	210.8400	-8.4180	-0.2980	0.0000
5.4000	-0.0013	1.4360	0.1130	217.7940	-8.7850	0.0646	0.0000
5.3950	-0.0017	1.1960	-0.0875	207.7890	-14.5200	-0.4388	0.0000
5.4030	-0.0007	1.0520	-0.2358	200.4690	-10.3710	-0.7829	0.0000
5.4270	0.0018	1.2440	0.0266	205.1050	-12.6890	-0.5119	0.0000
5.4540	0.0043	1.3400	0.2058	208.3990	0.6100	-0.3217	0.0000
5.4520	0.0037	0.9070	-0.0416	220.7220	20.2530	0.3106	0.0000
5.4560	0.0037	1.0040	-0.0928	199.9800	-5.1250	-0.7420	0.0000
5.3960	-0.0027	1.1480	0.0256	204.7390	-3.6600	-0.4670	0.0000
5.4200	0.0000	1.2920	-0.0592	224.6260	3.9040	0.5507	0.0000
5.4890	0.0069	1.3400	0.0424	206.6910	6.7110	-0.3736	0.0000
5.4330	0.0006	1.0040	-0.0028	209.4970	4.7580	-0.2146	0.0000
5.4810	0.0053	0.9070	-0.1699	203.7630	-20.8630	-0.4906	0.0000
5.4350	0.0002	1.0040	-0.2529	217.3060	10.6150	0.2111	0.0000
5.4810	0.0048	1.1960	0.0180	198.8820	-10.6150	-0.7206	0.0000
5.4340	-0.0004	1.1000	0.0570	198.5160	-5.2470	-0.7029	0.0000
5.4920	0.0054	1.1480	0.0285	225.9680	8.6620	0.7048	0.0000
5.4440	0.0001	1.0520	-0.1057	221.4540	22.5720	0.4439	0.0000
5.4860	0.0043	1.1480	-0.1489	203.3960	4.8800	-0.4812	0.0000
5.4580	0.0011	1.2920	0.0696	215.4750	-10.4930	0.1468	0.0000
5.4180	-0.0030	1.0040	0.0833	224.3820	2.9280	0.5848	0.0000
5.4350	-0.0010	1.1960	0.1376	218.6470	15.2510	0.2688	0.0000
5.4480	0.0004	1.1960	0.0688	207.6670	-7.8080	-0.2936	0.0000
5.4070	-0.0038	0.9550	-0.0381	215.1090	-9.2730	0.0932	0.0000
5.4100	-0.0031	1.0520	-0.0670	208.2770	-10.3700	-0.2531	0.0000
5.4010	-0.0037	1.1480	0.0145	216.3300	8.6630	0.1622	0.0000
5.4170	-0.0017	1.0040	-0.0648	215.7190	0.6100	0.1235	0.0000
5.4030	-0.0029	1.6290	0.1361	223.0400	14.7630	0.4834	0.0000
5.4400	0.0011	1.1480	0.1401	202.0540	-14.2760	-0.5900	0.0000
5.4270	-0.0004	1.1000	0.0220	198.5160	-17.2030	-0.7374	0.0000
5.4340	0.0004	0.9070	-0.1335	197.0520	-25.9880	-0.7738	0.0000
5.4920	0.0061	1.2440	0.0778	213.0350	10.9810	0.0641	0.0000
5.4460	0.0009	1.0520	0.0389	219.7460	21.2300	0.3964	0.0000
5.4760	0.0038	1.2440	0.0674	194.7330	-2.3190	-0.8741	0.0000
5.4410	0.0000	1.1000	0.0817	217.9160	4.8810	0.3288	0.0000
5.4340	-0.0007	1.0040	-0.2716	207.3010	-12.4450	-0.2184	0.0000
5.4360	-0.0005	1.1480	-0.1358	204.3720	9.6390	-0.3539	0.0000
5.4760	0.0036	0.8590	-0.1884	218.4030	0.4870	0.3653	0.0000
5.4190	-0.0025	1.0040	-0.0457	195.2210	-12.0800	-0.8120	0.0000
5.4060	-0.0035	1.0520	-0.1189	196.6850	-7.6870	-0.6982	0.0000
5.4130	-0.0025	1.0040	-0.0834	202.1760	-16.2270	-0.3888	0.0000
5.4690	0.0034	0.9070	-0.2102	214.0110	18.7900	0.2224	0.0000
5.4120	-0.0027	0.9550	-0.1776	215.7190	19.0340	0.2967	0.0000
5.4560	0.0020	1.0520	-0.0648	215.3530	13.1770	0.2636	0.0000
5.4530	0.0015	1.0520	-0.0804	198.2710	-15.7400	-0.6037	0.0000
5.4070	-0.0033	0.9070	-0.0162	193.2680	-22.4510	-0.8237	0.0000
5.4430	0.0007	1.4360	0.2079	196.5620	-18.7910	-0.6178	0.0000
5.4860	0.0049	0.8110	-0.0166	192.4140	-5.8570	-0.7943	0.0000
5.4490	0.0007	0.9550	-0.0328	195.8300	2.5620	-0.5838	0.0000
5.3950	-0.0048	1.0040	0.0321	195.5860	-0.9760	-0.5668	0.0000
5.4100	-0.0028	0.8590	-0.0319	209.1300	16.7160	0.1387	0.0000
5.4520	0.0017	1.1000	0.0080	195.9530	0.1230	-0.5271	0.0000
5.3990	-0.0038	1.2920	0.1240	202.7850	7.1990	-0.1591	0.0000
5.4310	-0.0002	1.0520	0.1345	202.5410	-6.5890	-0.1633	0.0000
5.4380	0.0005	1.2440	-0.0287	200.1010	4.1480	-0.2772	0.0000
5.4230	-0.0010	1.3880	0.2741	195.5870	-7.1980	-0.4890	0.0000
5.3990	-0.0033	0.9550	0.1371	215.1080	12.5670	0.5115	0.0000
5.3920	-0.0037	1.3880	0.2605	198.3930	-1.7080	-0.3498	0.0000
5.4240	-0.0001	1.4840	0.4428	205.8360	10.2490	0.0398	0.0000
5.4330	0.0008	1.3880	0.3654	214.2540	-0.8540	0.4587	0.0000
5.3570	-0.0069	1.4360	0.2547	213.4000	15.0070	0.3931	0.0000
5.4170	-0.0002	1.5810	0.3918	201.3210	-4.5150	-0.2305	0.0000
5.5000	0.0081	1.1960	0.1719	198.0270	-16.2270	-0.3837	0.0000
5.5750	0.0148	1.2440	0.0140	188.6320	-24.7680	-0.8343	0.0000
5.5860	0.0144	1.8210	0.4400	207.4210	6.1000	0.1469	0.0000
5.5910	0.0135	4.1290	1.5905	212.1800	14.1530	0.3775	0.0000
5.5930	0.0123	17.3060	8.7062	231.5800	42.9480	1.3286	1.0000
5.5740	0.0092	24.9050	16.1116	256.2260	48.8050	2.4945	1.0000
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
