5.4820	0.0053	0.0410	0.1930	349.6860	5.3690	-2.0003	0.0000
5.4550	0.0021	-0.0550	0.2645	359.9340	4.2700	-1.3879	0.0000
5.4410	0.0005	-0.5840	0.0117	358.5920	13.1770	-1.3856	0.0000
5.4770	0.0040	-0.3910	-0.0421	342.3650	-7.3210	-2.1277	0.0000
5.4550	0.0014	-0.4880	-0.1176	337.3620	-22.5720	-2.2714	0.0000
5.4190	-0.0023	-0.4880	-0.3233	343.5850	-15.0070	-1.8467	0.0000
5.3990	-0.0041	-0.0070	-0.0896	331.9930	-10.3720	-2.3340	0.0000
5.3900	-0.0046	-0.5360	-0.2613	328.5770	-8.7850	-2.3881	0.0000
5.4610	0.0030	-0.3910	-0.3467	347.9770	4.3920	-1.2987	0.0000
5.4150	-0.0019	-0.5360	-0.4138	326.5030	-5.4900	-2.3074	0.0000
5.4240	-0.0008	-0.4390	-0.1344	321.5000	-7.0770	-2.4422	0.0000
5.4380	0.0006	-0.0070	0.1248	332.2380	-15.7390	-1.7832	0.0000
5.4110	-0.0021	-0.5840	0.0144	327.1130	0.6100	-1.9503	0.0000
5.4520	0.0022	-0.3430	0.0797	309.9100	-11.5900	-2.7129	0.0000
5.4430	0.0011	-0.6320	-0.2727	333.3360	1.0980	-1.4060	0.0000
5.4200	-0.0013	0.4740	0.3687	319.0610	-8.0520	-2.0494	0.0000
5.4460	0.0014	-0.1990	0.2803	318.2060	8.2960	-1.9897	0.0000
5.4320	-0.0001	0.1860	0.5012	287.3380	-45.9980	-3.4336	0.0000
5.4040	-0.0029	0.2340	0.5871	244.1460	-74.9150	-5.4215	0.0000
5.4070	-0.0023	2.4460	1.5200	274.7710	-43.4350	-3.6192	0.0000
5.4180	-0.0010	8.6020	5.3530	300.8810	13.5430	-2.1328	0.0000
5.4040	-0.0023	10.0930	7.8945	304.2980	60.1520	-1.8553	0.0000
5.4280	0.0003	10.7180	9.6223	315.4000	40.6290	-1.2074	0.0000
5.3970	-0.0028	10.8140	9.9811	320.1590	19.2780	-0.9091	0.0000
5.4210	-0.0001	10.9100	10.5451	327.7230	23.4250	-0.4854	0.0000
5.4600	0.0038	9.7560	10.0575	328.4560	13.0560	-0.4245	0.0000
5.4350	0.0009	9.6600	9.7418	331.8720	11.7130	-0.2325	0.0000
5.4060	-0.0021	9.4670	8.3814	303.3210	-24.4020	-1.6484	0.0000
5.3700	-0.0055	9.3710	4.5752	305.1510	-23.3050	-1.4745	0.0000
5.4030	-0.0016	8.4570	1.4696	306.8590	-25.0130	-1.3154	0.0000
5.4060	-0.0012	9.8040	0.2778	311.8620	8.5410	-0.9994	0.0000
5.4480	0.0032	9.8040	-0.3661	309.9100	4.7590	-1.0471	0.0000
5.4150	-0.0005	9.2270	-1.0246	310.1540	3.2950	-0.9825	0.0000
5.4790	0.0060	10.9100	0.0647	310.2760	-1.5860	-0.9273	0.0000
5.4670	0.0042	10.0440	0.2244	310.1540	0.2440	-0.8870	0.0000
5.4420	0.0013	9.1310	-0.0558	299.6610	-10.4930	-1.3673	0.0000
5.4500	0.0019	8.1210	-0.6529	305.0300	-5.2460	-1.0305	0.0000
5.4630	0.0030	6.3900	-1.3600	316.3770	6.2230	-0.4116	0.0000
5.4530	0.0017	7.6880	-1.7380	306.9820	7.3210	-0.8608	0.0000
5.4360	-0.0001	7.3030	-2.1195	314.7900	9.7600	-0.4274	0.0000
5.4050	-0.0032	7.9770	-1.6847	312.4720	-3.9050	-0.5219	0.0000
5.4320	-0.0002	6.0050	-3.2949	299.7830	-7.1990	-1.1303	0.0000
5.4390	0.0005	6.8220	-3.2584	308.2020	-6.5880	-0.6528	0.0000
5.4190	-0.0015	6.2450	-3.0722	303.8090	-8.6630	-0.8398	0.0000
5.4080	-0.0025	6.8700	-2.1616	302.5890	2.8060	-0.8588	0.0000
5.4270	-0.0003	5.5720	-1.4898	283.5550	-24.6470	-1.7676	0.0000
5.4130	-0.0017	6.0530	-1.5624	294.2920	-9.5170	-1.1423	0.0000
5.4130	-0.0015	5.5720	-1.6467	282.9450	-19.6440	-1.6526	0.0000
5.4240	-0.0003	5.4280	-2.0979	291.9740	8.4190	-1.1185	0.0000
5.4650	0.0039	5.5240	-1.2894	282.4570	-11.8350	-1.5384	0.0000
5.4800	0.0050	5.4760	-1.3177	300.7590	17.8140	-0.5464	0.0000
5.4360	0.0001	5.1870	-1.1879	290.6320	-1.3420	-1.0254	0.0000
5.4070	-0.0028	6.1010	-0.9784	278.0650	-4.3920	-1.6025	0.0000
5.4490	0.0016	5.5240	-0.5132	275.6250	-25.1340	-1.6444	0.0000
5.4510	0.0017	3.9370	-1.3146	291.4860	0.8540	-0.7691	0.0000
5.4190	-0.0017	4.6100	-1.1383	282.8230	4.7580	-1.1638	0.0000
5.4300	-0.0004	4.3700	-1.0982	278.0650	2.4400	-1.3435	0.0000
5.4040	-0.0030	4.5620	-1.0301	266.4740	-25.0120	-1.8559	0.0000
5.4100	-0.0021	3.2160	-1.6450	272.2080	-10.6150	-1.4764	0.0000
5.4310	0.0002	3.5520	-1.6400	285.9960	7.9310	-0.7132	0.0000
5.4270	-0.0002	3.9370	-1.9020	267.0840	0.6100	-1.6231	0.0000
5.4100	-0.0019	4.9950	-1.2155	276.1130	3.9050	-1.0905	0.0000
5.4220	-0.0005	7.0150	0.9312	262.8140	-23.1820	-1.7009	0.0000
5.3890	-0.0037	6.7260	1.5236	253.6630	-13.4210	-2.0734	0.0000
5.4110	-0.0012	6.7740	1.9638	244.2680	-31.8450	-2.4395	0.0000
5.4120	-0.0009	7.7360	2.5689	254.1510	-8.6630	-1.8234	0.0000
5.4150	-0.0006	5.4760	2.4145	255.2490	1.5860	-1.6773	0.0000
5.4340	0.0014	5.6200	2.2412	248.7820	4.5140	-1.9168	0.0000
5.4350	0.0014	8.1210	3.2126	263.7890	9.6380	-1.0706	0.0000
5.3930	-0.0030	8.7460	3.4818	252.3200	-2.9290	-1.5905	0.0000
5.4360	0.0016	9.9000	3.1834	251.4660	2.6840	-1.5537	0.0000
5.4170	-0.0004	10.1410	3.2992	240.4850	-23.3040	-2.0251	0.0000
5.4420	0.0021	8.9380	2.7316	245.7320	-6.5880	-1.6615	0.0000
5.4360	0.0013	8.4570	1.7263	241.7060	-9.7600	-1.7797	0.0000
5.4620	0.0038	7.0630	1.6567	255.6150	15.1300	-0.9953	0.0000
5.4460	0.0018	8.1690	2.1028	233.6530	-12.0790	-2.0436	0.0000
5.4500	0.0020	11.0060	2.4939	256.4690	14.7630	-0.8006	0.0000
5.4000	-0.0032	9.6120	1.6800	240.2410	-15.3740	-1.5720	0.0000
5.4710	0.0042	12.2090	1.9945	222.6720	-10.9810	-2.3718	0.0000
5.4840	0.0051	9.1310	0.4922	224.6240	-31.8450	-2.1556	0.0000
5.4840	0.0046	10.4770	1.0156	226.9420	-13.2990	-1.9320	0.0000
5.4830	0.0040	9.2270	0.8928	229.0160	6.3440	-1.7317	0.0000
5.4600	0.0013	9.4190	1.6244	229.6260	5.0020	-1.6146	0.0000
5.4300	-0.0018	20.4800	6.9677	229.9920	3.0500	-1.5156	0.0000
5.4050	-0.0041	15.5270	5.7444	238.1670	9.1510	-1.0310	0.0000
5.4250	-0.0017	13.4590	4.7957	246.2200	16.5940	-0.5768	0.0000
5.4320	-0.0008	13.1700	2.8783	229.1380	-0.8540	-1.4021	0.0000
5.4760	0.0036	13.4110	3.5792	238.2890	0.1220	-0.8744	0.0000
5.4380	-0.0005	11.5350	2.3186	222.6720	-23.5480	-1.6116	0.0000
5.4290	-0.0014	20.2880	6.6898	238.6550	9.5170	-0.7318	0.0000
5.4740	0.0033	14.1320	5.7014	236.3370	-1.9520	-0.8111	0.0000
5.4490	0.0004	18.6530	1.9372	229.1380	6.4660	-1.1305	0.0000
5.4240	-0.0021	20.0470	3.2286	215.1070	-23.5480	-1.7756	0.0000
5.4090	-0.0034	21.4900	5.6298	224.5020	-11.8350	-1.2170	0.0000
5.4460	0.0006	18.4600	5.4599	235.2390	6.1010	-0.6193	0.0000
5.4100	-0.0030	24.2310	8.1399	214.1310	-0.9760	-1.6438	0.0000
5.3930	-0.0044	15.1900	5.8975	206.5660	-17.9360	-1.9398	0.0000
5.4110	-0.0022	18.5080	2.0587	229.6260	-5.6130	-0.6898	0.0000
5.4310	0.0000	13.2660	0.5964	220.7190	6.5880	-1.1007	0.0000
5.4090	-0.0022	29.4250	5.6842	221.3290	14.7630	-1.0152	0.0000
5.4220	-0.0006	29.3290	7.4831	218.5230	-11.1030	-1.1047	0.0000
5.4700	0.0042	24.7120	5.3525	212.7890	-7.9300	-1.3362	0.0000
5.4450	0.0013	25.3850	6.1388	227.5520	6.2230	-0.5312	0.0000
5.4210	-0.0012	25.4820	3.6949	202.5400	-15.9830	-1.7552	0.0000
5.3670	-0.0065	29.1370	8.8209	206.3220	-6.4670	-1.4784	0.0000
5.4100	-0.0016	28.7040	9.5085	197.9040	-29.6480	-1.8254	0.0000
5.3820	-0.0042	24.7600	10.5012	197.5380	-5.0020	-1.7524	0.0000
5.3840	-0.0036	31.0600	6.0681	200.1000	-6.2220	-1.5367	0.0000
5.4330	0.0017	24.9530	0.8461	181.1880	-16.7160	-2.4054	0.0000
5.4430	0.0025	30.7720	3.4530	186.3130	-11.2250	-2.0289	0.0000
5.4410	0.0021	21.9230	-0.0045	201.1980	1.0980	-1.1832	0.0000
5.4380	0.0016	27.7900	1.1518	202.0520	20.8640	-1.0814	0.0000
5.4490	0.0025	27.2130	-0.3861	180.0900	-6.2230	-2.1254	0.0000
5.4640	0.0037	25.6740	-1.7081	192.1690	-9.0290	-1.4152	0.0000
5.4960	0.0066	27.5010	0.5165	208.8850	6.8330	-0.5086	0.0000
5.4960	0.0059	28.9920	-0.7758	187.0450	6.9550	-1.5752	0.0000
5.5230	0.0080	28.8000	1.5356	191.9250	-0.2440	-1.2524	0.0000
5.5460	0.0095	29.4250	0.0943	208.7630	-0.1220	-0.3479	0.0000
5.5460	0.0086	31.1080	4.6397	194.4870	7.4420	-1.0443	0.0000
5.5700	0.0101	31.3970	4.1233	210.5930	18.6680	-0.1868	0.0000
5.5260	0.0047	30.1460	3.5282	197.7820	-10.9810	-0.8180	0.0000
5.4720	-0.0012	29.8100	3.8321	198.0260	3.5390	-0.7649	0.0000
5.4300	-0.0053	27.1170	1.7240	196.6840	-13.9090	-0.7938	0.0000
5.4490	-0.0028	28.8480	0.7900	177.6500	-20.1320	-1.7058	0.0000
5.4040	-0.0070	25.1930	-1.4085	167.2790	-30.7470	-2.1390	0.0000
5.4390	-0.0028	26.2030	-2.3152	182.8970	-13.7870	-1.2512	0.0000
5.4250	-0.0040	28.1750	-2.6241	185.3370	7.6870	-1.0666	0.0000
5.4580	-0.0003	29.7620	-2.1296	175.4540	8.1750	-1.5074	0.0000
5.4250	-0.0035	30.0500	-1.1128	165.8150	-17.0820	-1.9140	0.0000
5.4150	-0.0042	29.3290	-0.7969	164.3510	-20.9860	-1.8915	0.0000
5.4410	-0.0012	28.9920	0.5391	171.4270	-4.0270	-1.4431	0.0000
5.4010	-0.0050	23.5100	-2.3995	146.7810	-19.0340	-2.6033	0.0000
5.4040	-0.0042	28.3190	0.3633	148.4890	-15.8620	-2.3877	0.0000
5.4390	-0.0003	27.6940	0.9271	153.3690	-18.0580	-2.0243	0.0000
5.4240	-0.0018	29.3770	1.0646	163.1300	16.3490	-1.4351	0.0000
5.4330	-0.0007	32.7910	2.0468	166.6690	18.1800	-1.1864	0.0000
5.4180	-0.0021	39.3800	5.6884	154.4680	1.0990	-1.7371	0.0000
5.4060	-0.0031	31.0600	3.7097	140.0700	-23.0600	-2.3701	0.0000
5.4240	-0.0010	27.9820	1.3498	142.6320	-24.0370	-2.1235	0.0000
5.4440	0.0011	31.8780	4.8589	133.3600	-21.1080	-2.4810	0.0000
5.3980	-0.0036	34.6670	5.6035	131.7730	-8.2970	-2.4363	0.0000
5.4060	-0.0025	30.6750	4.2922	134.7020	-7.9300	-2.1680	0.0000
5.4130	-0.0015	27.9820	1.4486	135.9220	2.5620	-1.9986	0.0000
5.4300	0.0003	24.8080	-3.2672	147.2690	15.4960	-1.3313	0.0000
5.4190	-0.0008	26.0110	-8.3181	146.1710	11.4690	-1.3197	0.0000
5.4110	-0.0015	21.5860	-8.8960	135.8000	-0.1220	-1.7722	0.0000
5.3780	-0.0047	25.2890	-5.7945	138.1180	-9.1510	-1.5677	0.0000
5.4420	0.0022	24.1830	-6.7448	107.8590	-38.3120	-3.0023	0.0000
5.4430	0.0021	28.8960	-6.2579	111.1530	-24.6470	-2.6875	0.0000
5.4600	0.0036	22.4040	-7.2644	137.2640	-0.8540	-1.2475	0.0000
5.4530	0.0025	26.2990	-4.4737	121.6460	13.7870	-1.9661	0.0000
5.4660	0.0036	18.8930	-5.1944	126.1610	15.0080	-1.6420	0.0000
5.4860	0.0052	26.0110	-2.5972	146.2920	9.0280	-0.5534	0.0000
5.4900	0.0051	26.8760	1.3464	143.8520	22.2060	-0.6477	0.0000
5.4600	0.0016	26.6360	1.3467	117.2540	-8.9070	-1.9452	0.0000
5.4670	0.0021	28.8480	3.0059	137.8740	-8.4180	-0.8169	0.0000
5.4260	-0.0022	30.2430	2.1764	110.7870	-33.0650	-2.1304	0.0000
5.3910	-0.0055	31.7330	5.7527	113.9600	-3.2940	-1.8653	0.0000
5.3960	-0.0044	30.4830	4.9684	108.1030	-29.7710	-2.0649	0.0000
5.4090	-0.0027	35.2920	10.6837	115.9120	5.1250	-1.5712	0.0000
5.4410	0.0008	27.7900	6.2313	129.8210	15.8610	-0.7972	0.0000
5.4230	-0.0011	31.1080	5.2317	100.1720	-7.9310	-2.2398	0.0000
5.4580	0.0025	31.6850	5.1403	125.3060	9.3940	-0.8711	0.0000
5.4740	0.0039	30.0500	3.1712	124.4520	-5.3690	-0.8702	0.0000
5.4370	-0.0002	27.3570	0.1426	127.6250	27.4530	-0.6680	0.0000
5.4270	-0.0012	29.3770	-1.1067	98.8300	-26.4760	-2.0744	0.0000
5.4060	-0.0032	32.0700	0.2401	123.5980	-0.8540	-0.7323	0.0000
5.4480	0.0013	34.0900	-0.4809	101.8800	-25.7450	-1.7816	0.0000
5.4170	-0.0019	31.7810	1.7550	105.5410	6.7110	-1.5094	0.0000
5.4490	0.0015	31.0120	0.8295	106.5170	-17.0810	-1.3852	0.0000
5.4400	0.0004	32.7910	0.9678	121.5240	19.6440	-0.5656	0.0000
5.3820	-0.0054	35.6290	3.2734	107.6150	2.0740	-1.2327	0.0000
5.4050	-0.0026	40.6780	8.2972	99.3180	-7.1990	-1.5859	0.0000
5.4420	0.0014	34.6670	6.7936	105.7840	-15.7400	-1.1833	0.0000
5.4110	-0.0018	39.6680	7.1958	109.9330	2.3180	-0.9167	0.0000
5.4360	0.0008	32.6950	2.9004	108.2250	8.9070	-0.9563	0.0000
5.3940	-0.0034	32.7910	1.9552	90.2890	-15.4950	-1.8053	0.0000
5.3770	-0.0048	33.8010	2.3721	89.6790	-20.2540	-1.7455	0.0000
5.3930	-0.0027	35.1000	2.3405	98.2200	-10.0050	-1.2312	0.0000
5.3930	-0.0024	36.4940	1.6028	117.3750	27.0860	-0.2119	0.0000
5.4340	0.0019	40.3420	0.6334	104.5640	14.8850	-0.8418	0.0000
5.4290	0.0012	39.1870	2.5767	103.7100	5.4900	-0.8424	0.0000
5.4300	0.0012	36.1580	-0.4667	89.3130	-28.0620	-1.5202	0.0000
5.4350	0.0016	33.8010	0.3197	106.1500	1.5860	-0.6023	0.0000
5.4310	0.0010	34.8590	1.1938	111.6410	7.9310	-0.2976	0.0000
5.4030	-0.0019	35.9170	1.6549	98.7070	9.3940	-0.9295	0.0000
5.4980	0.0078	41.1110	3.8330	117.8630	11.7130	0.0748	0.0000
5.5040	0.0076	32.7430	0.0410	120.9130	9.2720	0.2236	0.0000
5.4890	0.0054	40.6300	0.1645	115.1790	16.4720	-0.0743	0.0000
5.4830	0.0042	35.9170	-1.5528	105.0520	-12.8110	-0.5769	0.0000
5.4430	-0.0002	31.0600	-3.3254	95.2910	-25.6220	-1.0361	0.0000
5.4290	-0.0016	31.7330	-2.6967	111.1520	-4.0270	-0.1913	0.0000
5.3910	-0.0052	32.9360	-2.3098	106.0280	0.9760	-0.4379	0.0000
5.4090	-0.0029	36.3020	-0.9624	96.2670	0.9760	-0.9041	0.0000
5.4270	-0.0008	33.8490	-4.1122	94.9250	-16.2270	-0.9260	0.0000
5.4120	-0.0022	35.2440	-0.8056	92.9720	-13.0560	-0.9773	0.0000
5.4450	0.0013	33.5610	-3.9373	107.8580	11.5910	-0.1842	0.0000
5.4050	-0.0028	35.4840	-2.1852	82.1130	-12.8120	-1.4622	0.0000
5.4240	-0.0007	31.3970	-0.9241	104.9290	11.9570	-0.2483	0.0000
5.3990	-0.0031	37.8890	2.6160	93.0940	-14.7640	-0.8276	0.0000
5.4330	0.0006	37.0230	3.3515	97.7310	15.6180	-0.5544	0.0000
5.4350	0.0008	25.3370	-3.8068	105.0510	0.1220	-0.1607	0.0000
5.4750	0.0047	33.8010	-1.9274	97.6090	4.5150	-0.5247	0.0000
5.4550	0.0022	36.5910	-0.2902	91.3860	-6.3450	-0.8097	0.0000
5.4380	0.0003	33.4170	-0.2171	111.6400	6.5890	0.2435	0.0000
5.4120	-0.0023	35.0520	-0.3245	109.0780	11.4690	0.1033	0.0000
5.3630	-0.0070	35.3400	1.8092	79.4290	-11.9570	-1.3844	0.0000
5.4170	-0.0009	35.9650	-0.0574	110.0540	-1.5860	0.2161	0.0000
5.4070	-0.0018	30.7720	-3.1542	79.0630	-30.0150	-1.3442	0.0000
5.3960	-0.0027	33.9940	2.7514	85.6510	6.2220	-0.9476	0.0000
5.4210	0.0000	33.3200	1.1352	94.8020	-15.2520	-0.4427	0.0000
5.4360	0.0015	35.4840	0.0141	113.1040	34.0410	0.4945	0.0000
5.3980	-0.0024	29.0880	-2.1574	84.1870	-1.4640	-0.9760	0.0000
5.4350	0.0015	35.6770	-0.7662	96.0220	1.2200	-0.3355	0.0000
5.3860	-0.0035	31.1080	-2.4991	102.0010	-11.1030	-0.0198	0.0000
5.4660	0.0048	35.0520	-1.7061	117.7400	33.5530	0.7682	0.0000
5.3900	-0.0033	29.9060	-1.2860	95.7780	-0.2440	-0.3683	0.0000
5.4250	0.0006	32.2620	-1.5090	105.5390	3.5380	0.1381	0.0000
5.4700	0.0050	33.4170	-0.7060	107.3690	-10.3710	0.2227	0.0000
5.4720	0.0047	30.0980	-3.0460	119.8140	24.0360	0.8338	0.0000
5.4670	0.0037	30.4830	-0.8255	120.7910	15.2520	0.8410	0.0000
5.4480	0.0015	30.5310	-2.9858	102.2450	-5.1240	-0.1284	0.0000
5.4310	-0.0004	28.5590	-2.7674	95.6560	-24.1580	-0.4514	0.0000
5.4320	-0.0002	30.5310	-3.6442	97.7300	-23.0610	-0.3251	0.0000
5.4320	-0.0002	31.3970	-1.0766	113.8360	11.5910	0.4964	0.0000
5.4010	-0.0033	31.3970	-0.9708	89.9220	-5.7340	-0.7241	0.0000
5.4320	0.0001	31.8780	-1.2549	104.1970	6.4670	0.0259	0.0000
5.3950	-0.0036	32.2140	0.4306	86.7490	-27.0870	-0.8478	0.0000
5.5250	0.0098	34.3780	2.1628	103.7090	13.7870	0.0426	0.0000
5.5900	0.0153	36.8310	4.2314	123.7190	19.5220	1.0409	1.0000
5.5940	0.0142	35.0520	5.3622	124.6950	37.9460	1.0377	1.0000
5.5680	0.0102	33.8980	4.3646	142.6310	38.9220	1.8826	1.0000
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
