5.4430	0.0030	15.3830	-8.5753	281.3580	-14.0310	-1.5215	0.00 												
5.4630	0.0047	14.1800	-8.6402	276.5990	-18.9120	-1.6833	0.00 												
5.4060	-0.0015	13.4110	-8.6726	289.7760	6.8320	-0.9403	0.00 												
5.4230	0.0004	21.3940	-4.1923	299.5370	18.1790	-0.4053	0.00 												
5.4300	0.0011	23.9910	0.0679	285.8720	9.2730	-1.0682	0.00 												
5.4070	-0.0014	34.3310	8.1854	293.1930	3.4170	-0.6488	0.00 												
5.4160	-0.0003	46.9790	18.4242	287.7020	-11.8350	-0.8909	0.00 												
5.4380	0.0019	43.7570	22.7981	288.5560	2.6840	-0.8036	0.00 												
5.4390	0.0018	44.2860	25.8506	286.8480	-6.3450	-0.8489	0.00 												
5.4260	0.0003	37.7450	24.7078	303.3200	15.6180	0.0172	0.00 												
5.4050	-0.0018	19.8070	15.5519	308.8100	20.2540	0.2908	0.00 												
5.4280	0.0007	38.2740	16.2159	281.4800	-5.3680	-1.0902	0.00 												
5.4360	0.0014	25.0970	8.6610	283.0660	-20.2540	-0.9564	0.00 												
5.4260	0.0003	38.0820	6.2060	296.7310	-12.0790	-0.2253	0.00 												
5.4030	-0.0021	28.4150	-6.1790	299.6590	18.1790	-0.0677	0.00 												
5.3980	-0.0023	18.3160	-15.8100	279.7710	-3.2950	-1.0587	0.00 												
5.4220	0.0003	38.3220	-10.8870	290.9960	-5.7350	-0.4445	0.00 												
5.4210	0.0002	16.4410	-16.0955	285.0180	-14.6410	-0.7212	0.00 												
5.4260	0.0006	22.5960	-6.6533	292.2160	12.4450	-0.3252	0.00 												
5.3780	-0.0042	46.4980	0.7854	285.9940	-5.0020	-0.6201	0.00 												
5.4630	0.0047	25.9630	0.8257	302.5870	17.5690	0.2406	0.00 												
5.4600	0.0039	34.4270	-1.4147	297.2190	5.0030	-0.0398	0.00 												
5.4450	0.0020	11.5350	-9.1473	288.6780	2.6840	-0.4649	0.00 												
5.4520	0.0025	22.9330	-2.2652	274.6470	-27.9400	-1.1432	0.00 												
5.4120	-0.0017	36.9270	-1.8301	275.9890	-21.2300	-1.0189	0.00 												
5.4060	-0.0021	32.9840	7.3565	289.0440	0.3660	-0.3152	0.00 												
5.3990	-0.0026	8.1690	-3.5353	278.1850	3.5380	-0.8424	0.00 												
5.3900	-0.0033	19.6140	-15.2096	270.7430	-5.2460	-1.1724	0.00 												
5.4080	-0.0011	18.5080	-11.3323	281.4790	-7.5650	-0.5770	0.00 												
5.4330	0.0015	30.8200	-7.4697	283.3100	5.1250	-0.4566	0.00 												
5.4510	0.0031	34.3300	7.6627	288.6780	17.9350	-0.1654	0.00 												
5.4360	0.0013	13.8920	-0.6892	293.6810	12.2020	0.0931	0.00 												
5.3750	-0.0049	15.6230	-10.9966	284.7740	1.4640	-0.3569	0.00 												
5.3750	-0.0044	37.5520	-3.2143	269.6450	-19.0330	-1.0955	0.00 												
5.4000	-0.0015	19.7590	4.1879	275.5010	-18.1800	-0.7480	0.00 												
5.3900	-0.0023	6.9660	-4.2301	267.4480	-17.3260	-1.1132	0.00 												
5.4090	-0.0002	32.0220	4.6420	281.2360	11.5910	-0.3682	0.00 												
5.4320	0.0021	27.1170	0.4695	283.1880	7.6870	-0.2522	0.00 												
5.4250	0.0012	8.5050	-12.6778	276.8440	9.3960	-0.5567	0.00 												
5.4120	-0.0002	28.5110	0.9706	283.3100	2.0740	-0.2056	0.00 												
5.4000	-0.0014	14.4690	-0.0917	275.8670	-7.3210	-0.5675	0.00 												
5.4470	0.0034	15.0940	-11.2748	287.3360	10.4920	0.0343	0.00 												
5.4360	0.0020	14.9980	-8.0179	276.1110	-7.1990	-0.5286	0.00 												
5.4120	-0.0006	14.9980	0.0070	271.1090	-4.7580	-0.7523	0.00 												
5.4000	-0.0017	7.9280	-12.0435	271.3530	-15.9830	-0.7025	0.00 												
5.4710	0.0055	22.6920	-8.2342	281.3580	5.2470	-0.1671	0.00 												
5.4000	-0.0021	30.5790	6.9199	266.5940	-4.5150	-0.8969	0.00 												
5.3930	-0.0026	12.1120	-4.7396	265.1300	-6.2230	-0.9253	0.00 												
5.4180	0.0002	21.3460	1.0687	280.8700	-0.4880	-0.0920	0.00 												
5.4250	0.0008	35.4850	10.7299	277.2100	10.6160	-0.2704	0.00 												
5.4290	0.0012	10.0440	2.8879	271.9630	6.8330	-0.5193	0.00 												
5.4110	-0.0008	12.3050	0.0975	256.1020	-24.7680	-1.2863	0.00 												
5.4020	-0.0016	27.3090	9.7392	246.2190	-30.9910	-1.7162	0.00 												
5.4240	0.0008	16.5850	1.8161	263.9100	-8.0530	-0.7458	0.00 												
5.4300	0.0013	6.2450	-11.2589	261.2260	5.1240	-0.8427	0.00 												
5.4210	0.0003	26.4920	1.5605	251.9530	5.7340	-1.2642	0.00 												
5.4190	0.0000	7.1590	-6.3132	266.4730	2.5630	-0.4750	0.00 												
5.4190	0.0000	7.7360	-17.0311	259.3960	-1.8300	-0.8051	0.00 												
5.4050	-0.0014	24.9050	-1.0851	254.7600	2.8070	-0.9967	0.00 												
5.3990	-0.0018	7.2550	-3.0675	269.7670	3.2940	-0.1965	0.00 												
5.4480	0.0033	16.5850	-6.8958	255.8580	-3.5380	-0.8821	0.00 												
5.4120	-0.0007	21.3460	-1.0674	264.3990	9.6390	-0.4110	0.00 												
5.3960	-0.0022	6.3410	-0.4857	257.5660	-12.2010	-0.7321	0.00 												
5.4360	0.0020	11.0540	-7.9618	261.5930	5.7350	-0.4941	0.00 												
5.4030	-0.0015	21.3940	3.1366	257.3220	-7.0770	-0.6830	0.00 												
5.4420	0.0026	6.1970	0.7988	257.3220	-0.2440	-0.6488	0.00 												
5.4210	0.0002	22.1150	-0.9956	262.0810	0.4880	-0.3784	0.00 												
5.4270	0.0008	16.5370	4.1432	257.9320	0.6100	-0.5669	0.00 												
5.4000	-0.0020	11.1990	-0.6214	242.6810	-14.6410	-1.3011	0.00 												
5.4170	-0.0001	8.7940	-6.5867	245.4870	-16.5940	-1.0958	0.00 												
5.3670	-0.0051	6.9670	-2.9804	258.7860	0.8540	-0.3761	0.00 												
5.4260	0.0013	6.9670	-3.5337	245.8530	3.1720	-1.0039	0.00 												
5.3800	-0.0034	7.2070	-8.8603	248.0490	2.5620	-0.8439	0.00 												
5.4230	0.0012	7.3030	-3.8772	240.4840	-18.3020	-1.1800	0.00 												
5.3940	-0.0018	7.8320	-9.0801	242.1920	-3.6610	-1.0356	0.00 												
5.4370	0.0027	5.5720	-10.0225	244.0230	-4.0260	-0.8922	0.00 												
5.4230	0.0010	6.7740	-7.2238	230.9670	-9.5170	-1.5004	0.00 												
5.3640	-0.0050	6.6780	-4.6699	222.1830	-20.0090	-1.8646	0.00 												
5.4230	0.0014	4.6580	-3.4894	236.2140	-7.8090	-1.0698	0.00 												
5.3640	-0.0046	5.4280	-2.5142	222.7930	-8.1740	-1.6874	0.00 												
5.4030	-0.0003	5.3320	-2.1946	226.3310	4.1480	-1.4261	0.00 												
5.4290	0.0024	5.4280	-2.0348	234.3840	-1.8300	-0.9522	0.00 												
5.4020	-0.0006	5.0430	-2.4119	224.0130	1.2200	-1.4231	0.00 												
5.4160	0.0009	4.7540	-1.6150	223.4030	-2.9280	-1.3824	0.00 												
5.4440	0.0036	4.8020	-1.7935	226.6970	-7.6870	-1.1486	0.00 												
5.4530	0.0041	4.6100	-1.9307	211.8120	-12.2010	-1.8354	0.00 												
5.4050	-0.0011	12.2570	2.8341	224.0130	0.6100	-1.1336	0.00 												
5.4050	-0.0010	4.9470	1.1766	203.2710	-23.4260	-2.1140	0.00 												
5.4000	-0.0014	4.7540	0.2993	221.2070	9.3950	-1.1115	0.00 												
5.4170	0.0005	4.7540	-0.1874	212.1780	-11.8350	-1.5074	0.00 												
5.4170	0.0004	4.7060	-0.2622	208.0290	4.7580	-1.6395	0.00 												
5.4390	0.0026	3.9850	-0.5156	216.8140	-4.3930	-1.1183	0.00 												
5.4290	0.0013	5.2350	-0.0413	215.2280	3.0500	-1.1416	0.00 												
5.3980	-0.0019	4.8020	0.0754	219.7430	11.7140	-0.8588	0.00 												
5.4000	-0.0015	4.6580	-3.7618	206.8100	-10.0040	-1.4625	0.00 												
5.4330	0.0019	4.0330	-2.3379	212.6660	-2.5620	-1.0966	0.00 												
5.4140	-0.0002	4.4660	-1.3130	206.9320	-12.8110	-1.3285	0.00 												
5.4310	0.0016	4.5140	-0.7765	211.9340	5.1240	-1.0119	0.00 												
5.3930	-0.0024	4.2730	-0.6047	203.5150	-9.1510	-1.3823	0.00 												
5.3930	-0.0022	4.6580	0.0341	200.9530	-5.9790	-1.4413	0.00 												
5.3990	-0.0013	4.1770	-0.5119	205.9550	-5.9790	-1.1191	0.00 												
5.4290	0.0018	8.9380	1.8120	225.4770	21.9620	-0.0871	0.00 												
5.4040	-0.0009	5.1390	1.1465	218.4010	17.4480	-0.4365	0.00 												
5.4130	0.0001	8.9860	3.0498	224.7450	18.7900	-0.0975	0.00 												
5.4100	-0.0002	8.2650	3.4244	235.8480	10.3710	0.4625	0.00 												
5.4040	-0.0008	5.6200	2.2652	224.6230	6.2220	-0.1218	0.00 												
5.4090	-0.0002	7.4470	2.7196	232.4320	7.6870	0.2747	0.00 												
5.3990	-0.0012	11.0060	4.5338	237.3120	1.4640	0.5050	0.00 												
5.4260	0.0016	14.9500	7.6534	220.8410	-3.7820	-0.3438	0.00 												
5.4640	0.0053	20.4800	9.5977	225.3550	-7.0770	-0.1009	0.00 												
5.4210	0.0004	18.5570	11.5078	222.9150	-14.3970	-0.2179	0.00 												
5.4210	0.0004	6.5340	4.5279	236.9460	16.1050	0.4946	0.00 												
5.4210	0.0004	12.6410	4.4520	222.6710	-2.6840	-0.2439	0.00 												
5.4460	0.0028	8.5540	3.6930	222.0610	-0.8540	-0.2622	0.00 												
5.4250	0.0004	10.3810	3.3135	235.7260	-1.2200	0.4341	0.00 												
5.4060	-0.0015	11.7760	2.0417	233.8960	11.2250	0.3209	0.00 												
5.3980	-0.0022	11.9200	-0.4941	226.8190	4.7580	-0.0490	0.00 												
5.4110	-0.0006	6.8220	-7.0761	234.0180	-1.7080	0.3134	0.00 												
5.4520	0.0035	46.5460	10.4565	240.6060	6.7100	0.6272	0.00 												
5.3940	-0.0026	20.7210	12.3217	237.6780	10.8590	0.4494	0.00 												
5.4290	0.0011	8.4570	4.0689	242.8030	8.7850	0.6832	0.00 												
5.4380	0.0019	48.9500	22.2324	240.1180	-0.4880	0.5148	0.00 												
5.4230	0.0002	62.3680	37.1097	242.4370	4.7590	0.6050	0.00 												
5.4210	0.0000	58.7130	42.0234	240.7290	-2.0740	0.4893	0.00 												
5.4520	0.0031	8.5540	19.3287	261.2270	21.1090	1.4898	1.00 												
5.4030	-0.0021	46.8820	29.6943	261.4710	19.0340	1.4275	1.00 												
5.3930	-0.0029	15.6230	-0.6143	248.6590	7.9300	0.7155	1.00 												
5.4460	0.0027	45.6320	12.1483	268.3030	7.0760	1.6619	1.00 												
5.4140	-0.0008	47.7000	25.6957	268.9130	7.4420	1.6093	1.00 												
5.4100	-0.0011	18.3160	-2.4692	264.1550	15.4960	1.2910	1.00 												
5.4530	0.0033	49.3830	-7.7271	274.1600	5.8570	1.7267	1.00 												
5.4460	0.0023	21.8270	-22.3065	272.6960	3.7830	1.5671	1.00 												
5.4360	0.0011	22.8360	-4.0123	259.3970	-4.7580	0.8238	1.00 												
5.4460	0.0019	27.0200	-11.9371	270.7440	-3.4160	1.3500	1.00 												
5.4520	0.0024	31.1560	1.7979	268.9130	-3.7830	1.1909	1.00 												
5.4530	0.0022	35.0030	-4.4155	272.8180	13.4210	1.3266	1.00 												
5.4560	0.0023	37.3600	-7.3778	270.2560	-0.4880	1.1322	1.00 												
5.4490	0.0014	41.5920	7.9491	255.7360	-13.1770	0.3496	1.00 												
5.4510	0.0014	44.7660	1.6661	278.0640	5.2460	1.4485	1.00 												
5.4550	0.0017	45.4390	12.6390	275.7460	5.4900	1.2602	1.00 												
5.4460	0.0006	48.3730	19.0880	264.5210	8.7850	0.6359	1.00 												
5.4480	0.0008	51.5950	21.8315	260.1290	-17.9350	0.3845	1.00 												
5.4330	-0.0008	53.2780	21.9768	275.2580	-0.4880	1.1218	1.00 												
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
